transaction_id,user_id,merchant_id,merchant_category,amount,txn_timestamp,is_fraud
T100205,U10074,M1017,electronics,33.46,2026-06-13 20:43:51,0
T105350,U10100,M1001,utilities,40.18,2026-06-13 21:01:22,0
T105141,U10008,M1057,electronics,30.43,2026-06-13 21:45:40,0
T104458,U10151,M1058,utilities,23.98,2026-06-13 21:47:25,0
T104568,U10039,M1030,crypto,18.31,2026-06-13 22:07:42,0
T102642,U10252,M1034,fashion,99.64,2026-06-13 22:41:31,0
T105082,U10081,M1013,utilities,44.64,2026-06-13 22:45:30,0
T103997,U10089,M1029,crypto,58.8,2026-06-13 22:53:58,0
T107052,U10209,M1007,restaurant,30.04,2026-06-13 23:13:21,0
T105627,U10297,M1055,grocery,64.38,2026-06-13 23:34:06,0
T105292,U10024,M1052,gaming,12.25,2026-06-13 23:41:37,0
T102925,U10123,M1031,travel,61.41,2026-06-14 00:03:57,0
T102284,U10277,M1019,crypto,62.35,2026-06-14 00:13:00,0
T101860,U10176,M1006,grocery,34.16,2026-06-14 00:31:27,0
T107576,U10150,M1057,electronics,175.36,2026-06-14 00:35:58,0
T105148,U10195,M1007,restaurant,25.36,2026-06-14 00:49:22,0
T107782,U10127,M1047,fashion,122.43,2026-06-14 01:14:51,0
T101463,U10258,M1026,crypto,150.8,2026-06-14 01:22:34,0
T101906,U10260,M1006,grocery,8.4,2026-06-14 01:29:25,0
T101991,U10270,M1038,travel,87.02,2026-06-14 01:43:58,0
T103848,U10272,M1020,gambling,66.42,2026-06-14 01:52:17,0
T106442,U10067,M1026,crypto,12.83,2026-06-14 02:06:44,0
T100819,U10225,M1009,grocery,142.13,2026-06-14 02:24:02,0
T100328,U10182,M1004,crypto,16.72,2026-06-14 03:51:58,0
T105451,U10066,M1006,grocery,12.64,2026-06-14 04:01:26,0
T107745,U10119,M1001,utilities,31.79,2026-06-14 04:05:20,0
T100761,U10229,M1053,crypto,15.07,2026-06-14 04:43:48,0
T104114,U10125,M1022,electronics,74.64,2026-06-14 04:54:11,0
T102738,U10238,M1039,restaurant,625.09,2026-06-14 05:03:22,0
T105066,U10079,M1054,crypto,24.33,2026-06-14 05:55:11,0
T103765,U10190,M1049,utilities,34.31,2026-06-14 05:56:06,0
T105757,U10085,M1032,grocery,29.4,2026-06-14 06:44:31,0
T107528,U10174,M1023,pharmacy,8.6,2026-06-14 06:59:28,0
T106737,U10224,M1022,electronics,27.88,2026-06-14 07:02:08,0
T101890,U10235,M1040,electronics,53.14,2026-06-14 07:27:09,0
T107813,U10016,M1025,restaurant,172.37,2026-06-14 07:43:10,0
T101322,U10127,M1045,pharmacy,46.52,2026-06-14 07:51:04,0
T107997,U10164,M1053,crypto,9.05,2026-06-14 07:52:28,0
T100700,U10095,M1015,utilities,155.68,2026-06-14 07:53:51,1
T105133,U10238,M1051,electronics,30.19,2026-06-14 08:12:04,0
T106550,U10280,M1004,crypto,92.93,2026-06-14 08:38:58,0
T105729,U10268,M1021,gaming,14.39,2026-06-14 08:42:09,0
T103860,U10166,M1051,electronics,25.27,2026-06-14 08:49:04,0
T106884,U10086,M1001,utilities,21.32,2026-06-14 10:18:42,0
T106846,U10027,M1006,grocery,94.97,2026-06-14 11:03:00,0
T101875,U10288,M1047,fashion,354.18,2026-06-14 11:03:01,0
T106345,U10290,M1033,gambling,49.39,2026-06-14 12:04:05,0
T101649,U10104,M1026,crypto,261.04,2026-06-14 12:22:32,0
T102033,U10242,M1030,crypto,69.39,2026-06-14 12:30:31,0
T106809,U10174,M1052,gaming,18.2,2026-06-14 12:32:22,0
T104107,U10008,M1034,fashion,10.95,2026-06-14 13:00:47,0
T103971,U10084,M1033,gambling,67.31,2026-06-14 13:13:50,0
T104143,U10084,M1035,grocery,36.69,2026-06-14 13:19:09,0
T103841,U10293,M1054,crypto,62.47,2026-06-14 13:22:19,0
T101191,U10040,M1015,utilities,51.72,2026-06-14 14:03:27,0
T104921,U10146,M1058,utilities,117.19,2026-06-14 14:20:05,0
T104078,U10038,M1026,crypto,63.13,2026-06-14 14:33:05,0
T102766,U10145,M1035,grocery,34.15,2026-06-14 16:46:13,0
T105578,U10005,M1008,travel,64.05,2026-06-14 17:00:23,0
T102467,U10190,M1025,restaurant,10.78,2026-06-14 18:56:34,0
T107437,U10209,M1040,electronics,76.81,2026-06-14 18:58:36,0
T106007,U10003,M1043,gaming,10.27,2026-06-14 19:33:14,0
T101492,U10276,M1055,grocery,14.32,2026-06-14 20:27:19,0
T100497,U10166,M1019,crypto,66.53,2026-06-14 21:08:00,0
T106107,U10177,M1019,crypto,13.9,2026-06-14 21:15:46,0
T105168,U10107,M1008,travel,45.77,2026-06-14 21:25:55,0
T105259,U10040,M1020,gambling,6.71,2026-06-14 21:49:36,0
T101071,U10041,M1012,utilities,30.17,2026-06-14 21:50:07,0
T105114,U10033,M1009,grocery,24.25,2026-06-14 22:01:23,0
T100492,U10240,M1056,gambling,9.15,2026-06-14 22:11:03,0
T107499,U10242,M1042,utilities,37.88,2026-06-14 22:21:40,0
T107841,U10270,M1052,gaming,93.75,2026-06-14 22:22:46,0
T100748,U10037,M1047,fashion,36.98,2026-06-14 22:52:39,0
T107050,U10006,M1059,restaurant,50.99,2026-06-15 00:14:46,0
T105982,U10277,M1028,gambling,24.57,2026-06-15 00:20:26,0
T104992,U10081,M1044,grocery,24.28,2026-06-15 00:27:48,0
T103863,U10224,M1057,electronics,27.49,2026-06-15 00:33:50,0
T104683,U10137,M1024,utilities,88.97,2026-06-15 00:47:04,0
T104989,U10226,M1058,utilities,59.88,2026-06-15 00:47:32,0
T106394,U10271,M1035,grocery,23.48,2026-06-15 00:54:18,0
T100308,U10014,M1054,crypto,22.51,2026-06-15 01:21:48,1
T106811,U10051,M1024,utilities,30.2,2026-06-15 01:35:51,0
T101456,U10165,M1059,restaurant,19.24,2026-06-15 01:40:20,0
T101973,U10133,M1005,fashion,5.22,2026-06-15 01:43:28,0
T107532,U10186,M1011,pharmacy,38.97,2026-06-15 01:48:22,0
T101238,U10121,M1050,utilities,24.43,2026-06-15 02:00:06,0
T107122,U10006,M1006,grocery,134.24,2026-06-15 02:46:55,0
T100677,U10070,M1002,restaurant,17.3,2026-06-15 03:22:29,0
T100915,U10111,M1033,gambling,19.61,2026-06-15 03:23:17,0
T105980,U10258,M1028,gambling,18.53,2026-06-15 03:25:35,0
T101260,U10075,M1003,crypto,30.74,2026-06-15 03:54:16,0
T104775,U10288,M1044,grocery,36.64,2026-06-15 04:06:29,0
T100433,U10161,M1003,crypto,44.84,2026-06-15 04:34:25,0
T102400,U10098,M1049,utilities,42.49,2026-06-15 04:35:08,0
T106464,U10014,M1000,grocery,26.15,2026-06-15 05:05:07,0
T104364,U10222,M1039,restaurant,36.1,2026-06-15 05:15:35,0
T101082,U10153,M1045,pharmacy,164.94,2026-06-15 06:21:57,0
T104820,U10265,M1055,grocery,51.47,2026-06-15 06:32:51,0
T101895,U10282,M1016,gambling,108.86,2026-06-15 06:39:27,0
T105284,U10051,M1006,grocery,23.71,2026-06-15 06:51:01,0
T107471,U10006,M1039,restaurant,17.38,2026-06-15 07:11:15,0
T100155,U10044,M1034,fashion,45.82,2026-06-15 07:41:41,0
T101326,U10001,M1004,crypto,430.4,2026-06-15 07:47:26,0
T106528,U10156,M1017,electronics,35.68,2026-06-15 08:28:49,0
T105381,U10042,M1005,fashion,16.61,2026-06-15 08:51:14,0
T106071,U10068,M1050,utilities,63.62,2026-06-15 09:18:27,0
T106135,U10228,M1019,crypto,92.93,2026-06-15 09:20:51,0
T106982,U10072,M1011,pharmacy,122.66,2026-06-15 09:32:34,0
T102289,U10263,M1013,utilities,20.99,2026-06-15 10:10:52,0
T106894,U10240,M1055,grocery,42.95,2026-06-15 10:37:25,0
T103263,U10231,M1021,gaming,40.72,2026-06-15 10:46:16,0
T105101,U10080,M1007,restaurant,22.06,2026-06-15 11:58:26,0
T104929,U10263,M1018,fashion,44.1,2026-06-15 12:16:08,0
T101793,U10262,M1043,gaming,216.62,2026-06-15 12:21:51,1
T101785,U10099,M1041,utilities,18.39,2026-06-15 12:57:10,0
T101878,U10134,M1008,travel,177.2,2026-06-15 13:16:35,0
T106300,U10259,M1054,crypto,22.5,2026-06-15 13:19:38,0
T102080,U10189,M1001,utilities,28.35,2026-06-15 13:20:02,0
T105793,U10026,M1051,electronics,36.6,2026-06-15 13:24:38,0
T107935,U10268,M1024,utilities,9.01,2026-06-15 13:39:04,0
T102573,U10072,M1000,grocery,61.84,2026-06-15 13:47:38,0
T104498,U10134,M1016,gambling,46.7,2026-06-15 14:26:50,0
T104783,U10284,M1058,utilities,63.67,2026-06-15 14:34:47,0
T106837,U10057,M1012,utilities,27.61,2026-06-15 14:50:11,0
T101825,U10042,M1025,restaurant,17.45,2026-06-15 15:00:15,0
T101293,U10174,M1037,fashion,7.06,2026-06-15 15:14:24,0
T102832,U10172,M1032,grocery,49.48,2026-06-15 15:22:20,0
T101810,U10115,M1049,utilities,22.8,2026-06-15 16:08:22,0
T105804,U10296,M1016,gambling,30.51,2026-06-15 16:08:54,0
T105841,U10017,M1022,electronics,26.89,2026-06-15 16:27:06,0
T105694,U10252,M1040,electronics,76.84,2026-06-15 16:42:40,0
T103278,U10155,M1053,crypto,104.42,2026-06-15 16:58:58,0
T101726,U10296,M1027,fashion,14.6,2026-06-15 17:40:56,0
T104518,U10245,M1006,grocery,38.86,2026-06-15 17:43:04,0
T100897,U10148,M1043,gaming,28.71,2026-06-15 17:45:27,0
T107363,U10056,M1025,restaurant,39.61,2026-06-15 17:46:53,0
T101951,U10127,M1044,grocery,41.04,2026-06-15 18:17:58,0
T106348,U10205,M1001,utilities,18.57,2026-06-15 18:23:23,0
T105378,U10263,M1005,fashion,10.4,2026-06-15 18:25:24,0
T105642,U10244,M1010,gambling,82.21,2026-06-15 18:44:47,0
T106470,U10066,M1041,utilities,48.84,2026-06-15 18:50:53,0
T102419,U10103,M1012,utilities,24.78,2026-06-15 19:48:40,0
T100415,U10030,M1005,fashion,11.35,2026-06-15 20:07:04,0
T107706,U10091,M1008,travel,83.54,2026-06-15 20:46:53,0
T105525,U10141,M1016,gambling,45.51,2026-06-15 20:50:43,0
T106744,U10038,M1002,restaurant,83.42,2026-06-15 21:54:09,0
T107629,U10005,M1010,gambling,38.08,2026-06-15 22:01:47,0
T104087,U10012,M1003,crypto,38.78,2026-06-15 22:05:53,0
T107330,U10101,M1021,gaming,32.22,2026-06-15 22:27:04,0
T102687,U10036,M1014,utilities,35.17,2026-06-15 22:35:11,0
T107428,U10253,M1013,utilities,36.87,2026-06-15 23:09:41,0
T102506,U10139,M1025,restaurant,15.09,2026-06-15 23:35:44,0
T107823,U10295,M1003,crypto,42.15,2026-06-16 00:49:21,0
T104179,U10021,M1046,crypto,68.69,2026-06-16 01:02:37,0
T100307,U10105,M1009,grocery,48.7,2026-06-16 01:13:54,0
T107932,U10166,M1019,crypto,53.39,2026-06-16 01:19:19,0
T103023,U10038,M1055,grocery,63.86,2026-06-16 01:21:25,0
T103322,U10149,M1001,utilities,48.83,2026-06-16 01:36:47,0
T100162,U10271,M1025,restaurant,15.87,2026-06-16 01:48:45,0
T104580,U10150,M1054,crypto,112.2,2026-06-16 02:14:38,0
T107829,U10063,M1011,pharmacy,28.46,2026-06-16 02:53:57,0
T107684,U10130,M1012,utilities,14.38,2026-06-16 02:56:34,0
T107526,U10166,M1052,gaming,28.65,2026-06-16 03:01:05,0
T103655,U10152,M1029,crypto,19.4,2026-06-16 03:40:54,0
T100655,U10239,M1009,grocery,49.65,2026-06-16 03:53:45,0
T103753,U10200,M1015,utilities,12.02,2026-06-16 03:56:04,0
T106784,U10236,M1041,utilities,35.15,2026-06-16 04:24:58,0
T101962,U10140,M1026,crypto,56.56,2026-06-16 05:07:41,0
T105777,U10189,M1018,fashion,16.94,2026-06-16 05:09:46,0
T102000,U10250,M1040,electronics,43.62,2026-06-16 06:08:50,0
T101674,U10190,M1045,pharmacy,20.44,2026-06-16 07:02:13,0
T107719,U10214,M1055,grocery,2105.5,2026-06-16 07:59:41,0
T105051,U10250,M1011,pharmacy,61.12,2026-06-16 08:25:26,0
T106673,U10129,M1002,restaurant,9.57,2026-06-16 08:31:25,0
T101355,U10059,M1002,restaurant,75.71,2026-06-16 08:35:33,0
T102989,U10164,M1022,electronics,7.4,2026-06-16 09:59:29,0
T105501,U10259,M1036,fashion,58.71,2026-06-16 10:33:55,0
T100047,U10024,M1004,crypto,313.8,2026-06-16 11:42:53,0
T103250,U10044,M1000,grocery,88.89,2026-06-16 11:47:08,0
T106925,U10010,M1051,electronics,57.1,2026-06-16 12:00:15,0
T105236,U10192,M1003,crypto,35.93,2026-06-16 12:26:27,0
T100145,U10073,M1004,crypto,78.53,2026-06-16 12:53:30,1
T100294,U10278,M1043,gaming,66.29,2026-06-16 13:15:59,0
T106055,U10221,M1020,gambling,50.97,2026-06-16 13:24:11,0
T103592,U10189,M1056,gambling,37.16,2026-06-16 13:25:06,0
T104903,U10132,M1005,fashion,135.82,2026-06-16 13:33:46,0
T105553,U10232,M1009,grocery,21.31,2026-06-16 13:44:14,0
T102759,U10004,M1006,grocery,165.22,2026-06-16 13:55:08,0
T103400,U10025,M1038,travel,28.03,2026-06-16 13:59:15,0
T105744,U10292,M1050,utilities,52.16,2026-06-16 14:11:26,0
T100201,U10158,M1049,utilities,13.44,2026-06-16 14:11:55,0
T106680,U10170,M1041,utilities,36.75,2026-06-16 14:15:07,0
T103954,U10283,M1034,fashion,160.19,2026-06-16 14:40:51,0
T100807,U10197,M1034,fashion,112.93,2026-06-16 14:48:05,0
T102513,U10063,M1059,restaurant,24.61,2026-06-16 14:51:53,0
T104573,U10205,M1009,grocery,21.7,2026-06-16 14:52:03,0
T101974,U10225,M1051,electronics,63.94,2026-06-16 14:57:38,0
T103205,U10048,M1032,grocery,31.58,2026-06-16 15:05:44,0
T100380,U10215,M1037,fashion,18.86,2026-06-16 15:28:19,0
T104036,U10027,M1006,grocery,76.24,2026-06-16 15:38:10,0
T102890,U10197,M1044,grocery,256.2,2026-06-16 15:52:03,0
T100091,U10248,M1012,utilities,71.82,2026-06-16 16:24:52,0
T107701,U10081,M1023,pharmacy,37.32,2026-06-16 16:36:44,0
T107168,U10276,M1026,crypto,41.74,2026-06-16 16:39:04,0
T106866,U10198,M1050,utilities,30.73,2026-06-16 17:17:27,0
T107505,U10037,M1011,pharmacy,52.02,2026-06-16 17:30:00,0
T101453,U10174,M1050,utilities,17.3,2026-06-16 17:51:10,0
T101899,U10278,M1026,crypto,34.63,2026-06-16 18:01:47,0
T106460,U10119,M1029,crypto,25.4,2026-06-16 18:08:40,0
T107314,U10120,M1044,grocery,22.78,2026-06-16 18:24:00,0
T104200,U10188,M1051,electronics,48.39,2026-06-16 20:28:11,0
T100785,U10234,M1047,fashion,124.83,2026-06-16 21:00:03,0
T104110,U10208,M1047,fashion,16.11,2026-06-16 21:11:39,0
T104673,U10099,M1006,grocery,25.65,2026-06-16 21:30:13,1
T100539,U10191,M1016,gambling,25.2,2026-06-16 21:35:20,0
T104705,U10060,M1005,fashion,18.93,2026-06-16 21:36:35,0
T102354,U10110,M1011,pharmacy,63.73,2026-06-16 21:46:00,0
T107041,U10157,M1045,pharmacy,14.05,2026-06-16 22:33:53,0
T106767,U10192,M1045,pharmacy,57.51,2026-06-16 22:34:54,0
T100741,U10183,M1047,fashion,343.69,2026-06-16 22:44:42,0
T104123,U10044,M1037,fashion,25.79,2026-06-16 22:52:11,0
T102388,U10051,M1008,travel,35.27,2026-06-16 23:33:07,0
T101590,U10293,M1059,restaurant,29.59,2026-06-17 00:02:32,1
T107125,U10112,M1056,gambling,6.04,2026-06-17 00:15:59,0
T106974,U10181,M1012,utilities,13.48,2026-06-17 00:52:11,0
T105145,U10220,M1013,utilities,21.71,2026-06-17 01:11:35,0
T103844,U10028,M1000,grocery,12.33,2026-06-17 01:15:41,0
T106251,U10058,M1050,utilities,35.54,2026-06-17 01:25:20,0
T102570,U10217,M1044,grocery,128.93,2026-06-17 02:07:57,0
T103062,U10113,M1003,crypto,33.05,2026-06-17 02:49:03,0
T101636,U10122,M1047,fashion,10.05,2026-06-17 03:24:02,0
T104868,U10001,M1052,gaming,37.07,2026-06-17 03:39:38,0
T105671,U10118,M1003,crypto,64.72,2026-06-17 03:50:33,0
T104567,U10061,M1039,restaurant,60.93,2026-06-17 04:04:02,0
T101888,U10154,M1023,pharmacy,61.84,2026-06-17 05:17:15,0
T103046,U10067,M1038,travel,26.6,2026-06-17 05:23:59,0
T103203,U10183,M1046,crypto,66.84,2026-06-17 05:28:27,0
T107107,U10155,M1005,fashion,190.06,2026-06-17 05:32:08,0
T101869,U10052,M1022,electronics,22.22,2026-06-17 05:48:57,0
T103126,U10082,M1009,grocery,39.56,2026-06-17 06:03:16,0
T103990,U10136,M1050,utilities,154.2,2026-06-17 07:22:39,0
T106895,U10143,M1054,crypto,15.86,2026-06-17 07:27:50,0
T100463,U10102,M1033,gambling,45.84,2026-06-17 07:36:57,0
T104379,U10212,M1020,gambling,26.57,2026-06-17 09:27:16,0
T104331,U10115,M1024,utilities,25.83,2026-06-17 09:30:08,0
T106760,U10176,M1006,grocery,18.3,2026-06-17 09:40:15,0
T104865,U10033,M1001,utilities,41.39,2026-06-17 10:04:30,0
T101692,U10150,M1013,utilities,37.25,2026-06-17 10:49:01,0
T104072,U10296,M1041,utilities,12.94,2026-06-17 10:53:44,0
T100792,U10152,M1027,fashion,23.26,2026-06-17 11:22:14,0
T107272,U10296,M1028,gambling,11.7,2026-06-17 11:30:39,0
T106764,U10005,M1021,gaming,39.16,2026-06-17 11:58:08,1
T101038,U10287,M1009,grocery,28.4,2026-06-17 12:04:31,0
T107427,U10063,M1002,restaurant,43.77,2026-06-17 12:06:36,1
T100954,U10255,M1003,crypto,25.18,2026-06-17 12:55:12,0
T100305,U10179,M1056,gambling,18.85,2026-06-17 12:58:35,0
T101196,U10219,M1053,crypto,21.58,2026-06-17 13:03:28,0
T103921,U10096,M1008,travel,63.44,2026-06-17 13:29:44,0
T100389,U10066,M1011,pharmacy,11.41,2026-06-17 14:08:52,0
T101713,U10226,M1057,electronics,21.16,2026-06-17 14:31:42,0
T104757,U10175,M1034,fashion,22.5,2026-06-17 14:39:08,0
T107736,U10027,M1001,utilities,61.73,2026-06-17 14:51:55,0
T107479,U10299,M1038,travel,15.53,2026-06-17 14:58:19,0
T102274,U10051,M1013,utilities,43.45,2026-06-17 15:48:30,0
T103675,U10153,M1048,restaurant,49.76,2026-06-17 15:48:52,0
T103547,U10131,M1035,grocery,4.5,2026-06-17 16:01:06,0
T102600,U10105,M1055,grocery,18.11,2026-06-17 16:07:54,0
T106236,U10160,M1028,gambling,95.69,2026-06-17 16:25:28,0
T100413,U10097,M1008,travel,38.12,2026-06-17 17:01:12,0
T104324,U10080,M1022,electronics,70.54,2026-06-17 17:19:02,0
T106768,U10164,M1041,utilities,10.09,2026-06-17 17:26:42,0
T107328,U10237,M1046,crypto,13.68,2026-06-17 17:26:51,0
T101430,U10053,M1058,utilities,41.56,2026-06-17 17:56:17,0
T103440,U10271,M1014,utilities,3.5,2026-06-17 19:00:27,0
T105640,U10045,M1052,gaming,94.19,2026-06-17 19:40:23,0
T106034,U10226,M1040,electronics,26.08,2026-06-17 20:18:07,0
T105952,U10210,M1033,gambling,11.06,2026-06-17 21:07:24,0
T106222,U10039,M1005,fashion,44.56,2026-06-17 22:11:16,0
T106228,U10031,M1050,utilities,8.45,2026-06-17 22:49:58,0
T100930,U10124,M1043,gaming,60.54,2026-06-17 23:33:39,0
T104084,U10189,M1050,utilities,14.6,2026-06-18 00:12:39,0
T101558,U10037,M1018,fashion,12.43,2026-06-18 01:02:36,0
T106444,U10157,M1003,crypto,16.97,2026-06-18 01:41:23,0
T107781,U10121,M1011,pharmacy,8.59,2026-06-18 02:08:30,0
T100856,U10035,M1043,gaming,115.57,2026-06-18 02:29:00,0
T104451,U10065,M1002,restaurant,31.26,2026-06-18 02:57:04,0
T102018,U10251,M1050,utilities,7.33,2026-06-18 03:49:35,0
T107446,U10003,M1048,restaurant,35.88,2026-06-18 04:23:19,0
T103336,U10249,M1016,gambling,81.01,2026-06-18 04:46:10,0
T100234,U10095,M1050,utilities,75.44,2026-06-18 05:04:11,0
T104861,U10177,M1052,gaming,8.81,2026-06-18 05:09:24,0
T107298,U10000,M1033,gambling,33.99,2026-06-18 05:22:02,0
T102672,U10168,M1013,utilities,33.41,2026-06-18 05:39:40,0
T101564,U10113,M1056,gambling,157.68,2026-06-18 05:49:39,0
T105749,U10115,M1033,gambling,31.06,2026-06-18 06:34:21,0
T107246,U10087,M1000,grocery,27.85,2026-06-18 07:23:20,0
T102508,U10160,M1009,grocery,90.21,2026-06-18 07:26:16,0
T102214,U10223,M1010,gambling,55.02,2026-06-18 07:30:24,0
T104155,U10284,M1029,crypto,66.41,2026-06-18 07:38:58,0
T107955,U10127,M1004,crypto,69.66,2026-06-18 08:16:43,0
T100343,U10046,M1002,restaurant,28.26,2026-06-18 08:17:45,0
T107503,U10278,M1050,utilities,86.79,2026-06-18 08:18:49,0
T106951,U10136,M1035,grocery,33.84,2026-06-18 08:22:32,0
T102099,U10198,M1046,crypto,55.05,2026-06-18 08:44:07,0
T102166,U10145,M1000,grocery,10.56,2026-06-18 08:54:24,0
T104796,U10167,M1052,gaming,53.32,2026-06-18 09:02:11,0
T104897,U10089,M1007,restaurant,45.7,2026-06-18 09:27:08,0
T105331,U10220,M1041,utilities,44.66,2026-06-18 09:56:18,0
T102461,U10209,M1033,gambling,35.79,2026-06-18 10:00:49,0
T105477,U10219,M1023,pharmacy,32.66,2026-06-18 10:36:43,0
T101616,U10045,M1011,pharmacy,111.76,2026-06-18 10:49:13,0
T107674,U10214,M1022,electronics,53.71,2026-06-18 10:56:27,0
T105262,U10188,M1009,grocery,51.9,2026-06-18 11:12:00,0
T101198,U10171,M1034,fashion,66.18,2026-06-18 12:07:30,0
T107954,U10005,M1012,utilities,92.3,2026-06-18 12:37:37,0
T107174,U10131,M1056,gambling,24.31,2026-06-18 13:20:16,0
T103780,U10192,M1020,gambling,27.12,2026-06-18 14:06:13,1
T102264,U10114,M1022,electronics,20.29,2026-06-18 14:34:27,0
T100487,U10247,M1009,grocery,30.02,2026-06-18 15:32:48,0
T103160,U10133,M1023,pharmacy,40.1,2026-06-18 15:59:30,0
T103214,U10034,M1036,fashion,28.47,2026-06-18 16:32:08,0
T102707,U10249,M1040,electronics,209.59,2026-06-18 16:37:42,0
T100710,U10178,M1008,travel,164.96,2026-06-18 16:58:27,0
T100049,U10091,M1031,travel,8.59,2026-06-18 17:05:24,0
T102020,U10022,M1017,electronics,6.53,2026-06-18 17:52:59,0
T100266,U10177,M1002,restaurant,15.9,2026-06-18 17:58:46,0
T104216,U10148,M1001,utilities,43.9,2026-06-18 18:04:31,0
T105631,U10179,M1026,crypto,40.1,2026-06-18 18:04:55,1
T105442,U10099,M1057,electronics,21.09,2026-06-18 18:09:12,0
T104956,U10050,M1052,gaming,282.1,2026-06-18 18:53:53,1
T101828,U10260,M1059,restaurant,29.29,2026-06-18 18:53:57,0
T104242,U10205,M1020,gambling,48.28,2026-06-18 19:04:48,0
T100658,U10281,M1002,restaurant,59.4,2026-06-18 19:05:27,0
T100078,U10038,M1002,restaurant,30.7,2026-06-18 19:08:50,0
T104974,U10015,M1048,restaurant,36.28,2026-06-18 20:35:14,0
T100692,U10032,M1018,fashion,44.0,2026-06-18 21:02:54,0
T100822,U10276,M1020,gambling,58.64,2026-06-18 21:18:51,0
T105010,U10082,M1027,fashion,16.19,2026-06-18 21:28:59,0
T104312,U10295,M1005,fashion,38.97,2026-06-18 21:29:59,0
T100601,U10136,M1037,fashion,43.76,2026-06-18 21:41:26,0
T103571,U10234,M1047,fashion,56.09,2026-06-18 21:41:42,0
T101741,U10297,M1018,fashion,50.73,2026-06-18 21:50:47,0
T105058,U10089,M1010,gambling,12.2,2026-06-18 22:24:42,0
T103606,U10292,M1030,crypto,49.46,2026-06-18 22:59:14,0
T100591,U10298,M1033,gambling,22.56,2026-06-18 22:59:53,0
T102019,U10129,M1052,gaming,23.72,2026-06-18 23:24:02,0
T106353,U10106,M1009,grocery,100.72,2026-06-18 23:41:32,0
T104735,U10217,M1036,fashion,83.5,2026-06-19 00:16:38,0
T102539,U10103,M1049,utilities,25.75,2026-06-19 00:41:22,0
T104767,U10026,M1031,travel,34.44,2026-06-19 00:59:18,0
T105217,U10297,M1043,gaming,48.97,2026-06-19 01:06:19,0
T103386,U10201,M1044,grocery,117.4,2026-06-19 01:24:18,0
T104447,U10045,M1042,utilities,27.51,2026-06-19 01:53:26,0
T103367,U10284,M1010,gambling,69.94,2026-06-19 02:49:08,0
T106106,U10084,M1012,utilities,96.03,2026-06-19 03:25:04,0
T107190,U10088,M1025,restaurant,41.86,2026-06-19 03:42:46,0
T100371,U10078,M1055,grocery,56.38,2026-06-19 04:17:15,0
T102401,U10265,M1013,utilities,292.36,2026-06-19 04:19:19,1
T103939,U10222,M1030,crypto,190.01,2026-06-19 04:32:12,0
T102876,U10288,M1036,fashion,78.17,2026-06-19 04:52:41,0
T101827,U10134,M1059,restaurant,22.08,2026-06-19 06:25:44,0
T101805,U10257,M1038,travel,61.31,2026-06-19 06:44:31,0
T101746,U10072,M1015,utilities,34.09,2026-06-19 07:00:29,0
T107761,U10280,M1055,grocery,88.26,2026-06-19 07:21:57,0
T102895,U10007,M1026,crypto,19.94,2026-06-19 07:40:22,0
T100986,U10175,M1012,utilities,38.72,2026-06-19 08:17:15,0
T105252,U10210,M1016,gambling,8.6,2026-06-19 08:38:30,0
T100541,U10038,M1033,gambling,109.25,2026-06-19 09:03:17,1
T105819,U10272,M1050,utilities,130.14,2026-06-19 09:10:49,0
T102880,U10140,M1049,utilities,14.44,2026-06-19 09:13:50,0
T102417,U10096,M1055,grocery,218.16,2026-06-19 09:28:24,0
T104266,U10245,M1013,utilities,44.23,2026-06-19 09:47:58,0
T103596,U10206,M1054,crypto,15.54,2026-06-19 09:49:43,0
T101687,U10026,M1042,utilities,63.58,2026-06-19 09:57:04,0
T102542,U10202,M1035,grocery,31.88,2026-06-19 10:03:34,0
T100978,U10253,M1042,utilities,44.71,2026-06-19 10:08:42,0
T101009,U10201,M1044,grocery,72.4,2026-06-19 10:26:38,0
T102387,U10062,M1013,utilities,7.07,2026-06-19 11:16:40,0
T103616,U10142,M1039,restaurant,30.44,2026-06-19 11:45:17,0
T105543,U10122,M1011,pharmacy,21.54,2026-06-19 11:49:11,0
T100095,U10223,M1044,grocery,32.11,2026-06-19 12:02:49,0
T101374,U10294,M1013,utilities,90.04,2026-06-19 12:09:42,0
